Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Chance Nolan,NA,6-2,186,85,NA,NA,NA,NA,QB,2023,tcu,Transfer,4
Dylan Wright,NA,6-4,215,87,NA,NA,NA,NA,WR,2023,tcu,Transfer,7
Jaylon Robinson,NA,5-10,170,88,NA,NA,NA,NA,WR,2023,tcu,Transfer,6
Rick D'Abreu,NA,6-2,268,87,NA,NA,NA,NA,DL,2023,tcu,Transfer,7
Willis Patrick,NA,6-3,285,89,NA,NA,NA,NA,IOL,2023,tcu,Transfer,7
John Paul Richardson,NA,6-0,180,89,NA,NA,NA,NA,WR,2023,tcu,Transfer,7
Trey Sanders,NA,6-0,214,89,NA,NA,NA,NA,RB,2023,tcu,Transfer,7
Tommy Brockermeyer,NA,6-5,292,91,NA,NA,NA,NA,OT,2023,tcu,Transfer,3
Jack Bech,NA,6-2,215,88,NA,NA,NA,NA,TE,2023,tcu,Transfer,6
JoJo Earle,NA,5-9.5,170,91,NA,NA,NA,NA,WR,2023,tcu,Transfer,3
Avery Helm,NA,6-2,170,90,NA,NA,NA,NA,CB,2023,tcu,Transfer,3
Gekyle Baker,"Brownsboro (Brownsboro, TX)",6-2,170,94,132,25,22,TX,WR,2024,tcu,Commit,1
Hauss Hejny,"Aledo (Aledo, TX)",5-10.5,185,92,201,12,32,TX,QB,2024,tcu,Commit,1
Jeremy Payne,"Hightower (Missouri City, TX)",5-10,170,90,NA,22,50,TX,RB,2024,tcu,Commit,3
Travis Jackson,"Tyler Legacy (Tyler, TX)",6-3.5,230,89,NA,31,66,TX,Edge,2024,tcu,Commit,4
Nate Palmer,"Decatur (Decatur, TX)",5-10.5,185,89,NA,34,78,TX,RB,2024,tcu,Commit,4
Devondre McGee,"Conroe (Conroe, TX)",6-1,180,88,NA,49,83,TX,CB,2024,tcu,Commit,9
Tobias Steppes,"Lancaster (Lancaster, TX)",6-5,260,88,NA,47,90,TX,OT,2024,tcu,Commit,9
Dozie Ezukanma,"Timber Creek (Keller, TX)",6-2,180,87,NA,129,132,TX,WR,2024,tcu,Commit,10
Wesley Harvey,"Muskogee (Muskogee, OK)",6-7,257,87,NA,72,10,OK,OT,2024,tcu,Commit,10
Devyn Hidrogo,"Franklin (Franklin, TX)",6-0.5,185,87,NA,90,140,TX,S,2024,tcu,Commit,10
Ryan Hughes,"The Woodlands (The Woodlands, TX)",6-6,295,87,NA,82,149,TX,OT,2024,tcu,Commit,10
Julian Knox,"North Crowley (Fort Worth, TX)",6-2,190,86,NA,90,154,TX,ATH,2024,tcu,Commit,9
Samir Camacho,"Cy Falls (Houston, TX)",6-3.5,281,86,NA,99,161,TX,OT,2024,tcu,Commit,9
Kaden McFadden,"Pleasant Grove (Texarkana, TX)",5-11,185,86,NA,114,164,TX,S,2024,tcu,Commit,9
Mitch Hodnett,"Sterlington (Monroe, LA)",6-5,295,86,NA,107,45,LA,OT,2024,tcu,Commit,9
Tristan Johnson,"Bell (Hurst, TX)",6-2,260,86,NA,135,184,TX,DL,2024,tcu,Commit,9
Cole Snodgrass,"College Park (The Woodlands, TX)",6-4,215,86,NA,72,205,TX,TE,2024,tcu,Commit,9
Sterlin Brooks,"North Crowley (Fort Worth, TX)",6-4,315,84,NA,195,285,TX,DL,2024,tcu,Commit,2
Kyle Lemmermann,"Southlake Carroll (Southlake, TX)",6-2,195,82,NA,3,362,TX,K,2024,tcu,Commit,1
Ethan Craw,"ProKick Australia (Australia, AUST)",6-3,210,80,NA,9,16,AUST,P,2024,tcu,Commit,1
Creece Brister,"Stephenville (Stephenville, TX)",6-4,295,87,NA,74,126,TX,IOL,2024,tcu,Commit,10
Dominique Johnson,NA,6-1,252,83,NA,NA,NA,NA,RB,2024,tcu,Transfer,1
Austin Jordan,NA,6-0,198,87,NA,NA,NA,NA,CB,2024,tcu,Transfer,10
Hakeem Ajijolaiya,NA,6-2,320,85,NA,NA,NA,NA,DL,2024,tcu,Transfer,2
James Brockermeyer,NA,6-3,285,86,NA,NA,NA,NA,IOL,2024,tcu,Transfer,9
Kaleb Elarms-Orr,NA,6-2,230,90,NA,NA,NA,NA,LB,2024,tcu,Transfer,3
Bless Harris,NA,6-5,326,88,NA,NA,NA,NA,OT,2024,tcu,Transfer,9
NaNa Osafo-Mensah,NA,6-3,265,88,NA,NA,NA,NA,DL,2024,tcu,Transfer,9
Carson Bruno,NA,6-4,312,87,NA,NA,NA,NA,IOL,2024,tcu,Transfer,10
Jevon McIver Jr.,NA,6-1,177,84,NA,NA,NA,NA,CB,2024,tcu,Transfer,2
LaMareon James,NA,5-10,187,87,NA,NA,NA,NA,CB,2024,tcu,Transfer,10
Cam Smith,NA,6-0,180,86,NA,NA,NA,NA,S,2024,tcu,Transfer,9
Andre Seldon,NA,5-9,190,87,NA,NA,NA,NA,CB,2024,tcu,Transfer,10
Richard Toney Jr.,NA,6-0,189,86,NA,NA,NA,NA,S,2024,tcu,Transfer,9
JaTravis Broughton,NA,5-11,190,88,NA,NA,NA,NA,CB,2024,tcu,Transfer,9
Ken Seals,NA,6-3,220,87,NA,NA,NA,NA,QB,2024,tcu,Transfer,10
Jaise Oliver,NA,6-2,203,88,NA,NA,NA,NA,S,2024,tcu,Transfer,9
Remington Strickland,NA,6-4,300,85,NA,NA,NA,NA,IOL,2024,tcu,Transfer,2
Devean Deal,NA,6-4,245,89,NA,NA,NA,NA,Edge,2024,tcu,Transfer,4
Drake Dabney,NA,6-5,248,88,NA,NA,NA,NA,TE,2024,tcu,Transfer,9
Cooper McDonald,NA,6-3,245,88,NA,NA,NA,NA,LB,2024,tcu,Transfer,9
Eric McAlister,NA,6-4,200,89,NA,NA,NA,NA,WR,2024,tcu,Transfer,4
Cade Bennett,NA,6-3,305,88,NA,NA,NA,NA,IOL,2024,tcu,Transfer,9
Braylon James,NA,6-2,202,90,NA,NA,NA,NA,WR,2024,tcu,Transfer,3
Terry Shelton,"Ranchview (Carrollton, TX)",6-4,200,95,76,12,18,TX,WR,2025,tcu,Commit,1
Chad Woodfork,"Summer Creek (Humble, TX)",6-4,220,93,144,15,28,TX,Edge,2025,tcu,Commit,2
Adam Schobel,"Columbus (Columbus, TX)",6-4.5,190,93,162,13,30,TX,QB,2025,tcu,Commit,2
Micah Strickland,"Brownsboro (Brownsboro, TX)",6-0,175,90,NA,34,42,TX,S,2025,tcu,Commit,2
Ed Small,"Anderson (Austin, TX)",5-11.5,205,90,NA,49,52,TX,WR,2025,tcu,Commit,2
Jared Martin,"Central (El Centro, CA)",6-3,210,89,NA,42,42,CA,Edge,2025,tcu,Commit,3
Logan Schram,"Boerne (Boerne, TX)",6-6,328,89,NA,31,59,TX,OT,2025,tcu,Commit,3
Kilian Registe,"Keller (Keller, TX)",6-5.5,300,89,NA,47,73,TX,IOL,2025,tcu,Commit,3
John Schobel,"Columbus (Columbus, TX)",6-4,215,88,NA,57,97,TX,Edge,2025,tcu,Commit,3
Witten Van Hoy,"Benton (Benton, LA)",6-7,305,87,NA,65,26,LA,OT,2025,tcu,Commit,11
Floyd Guidry,"Spring High (Spring, TX)",6-0,285,87,NA,94,123,TX,DL,2025,tcu,Commit,11
Jon Denman,"Westwood (Palestine, TX)",5-10,193,87,NA,68,125,TX,RB,2025,tcu,Commit,11
Cam Jamerson,"Shadow Creek (Pearland, TX)",6-0,170,87,NA,67,132,TX,CB,2025,tcu,Commit,11
Anthony Williams,"Shadow Creek (Pearland, TX)",6-3,190,87,NA,107,145,TX,Edge,2025,tcu,Commit,11
Sam Haley,"Ensworth (Nashville, TN)",6-3,220,87,NA,108,28,TN,LB,2025,tcu,Commit,11
Mason Peterson,"Dickinson (Dickinson, TX)",6-4,220,87,NA,51,156,TX,TE,2025,tcu,Commit,11
Dane Jones,"Ridge Point (Missouri City, TX)",5-11,170,87,NA,148,161,TX,WR,2025,tcu,Commit,11
Dillon Arkansas,"Ryan (Denton, TX)",6-1,190,87,NA,112,164,TX,LB,2025,tcu,Commit,11
Perry Cole Jr.,"Trinity Valley C.C. (Athens, TX)",6-3,290,87,15,6,2,TX,DL,2025,tcu,Commit,11
Kelten Mickell,"Jones College (Ellisville, MS)",6-2,300,87,17,8,8,MS,DL,2025,tcu,Commit,11
Jackson Jones,"Pine (Franklinton, LA)",6-7,290,86,NA,97,39,LA,OT,2025,tcu,Commit,12
Julius Simms,"Whitehouse (Whitehouse, TX)",6-2,190,86,NA,122,192,TX,S,2025,tcu,Commit,12
Joseph Albright,"Westfield (Houston, TX)",5-10,160,86,NA,133,215,TX,S,2025,tcu,Commit,12
Keylan Abrams,"DeSoto (DeSoto, TX)",6-0,195,86,NA,140,217,TX,LB,2025,tcu,Commit,12
Brody Whatley,"Neville (Monroe, LA)",6-4,265,86,NA,154,47,LA,DL,2025,tcu,Commit,12
Deon Mays,"Arlington (Arlington, TX)",6-1,175,86,NA,145,240,TX,CB,2025,tcu,Commit,12
Jonah Martinez,"Long Beach City College (Long Beach, CA)",6-1,180,86,46,8,9,CA,CB,2025,tcu,Commit,12
Kollin Collier,"Hutchinson C.C. (Hutchinson, KS)",6-0,185,86,48,5,10,KS,S,2025,tcu,Commit,12
Jacobe Hayes,"Mansfield (Mansfield, TX)",5-10,170,85,NA,212,250,TX,WR,2025,tcu,Commit,6
Gil Jackson,"Ridge Point (Missouri City, TX)",6-2.5,185,85,NA,152,259,TX,CB,2025,tcu,Commit,6
Blake Robinett,"All Saints Episcopal (Fort Worth, TX)",6-3,265,84,NA,231,322,TX,DL,2025,tcu,Commit,1
Ryan Yaites,NA,6-1,200,85,NA,NA,NA,NA,S,2025,tcu,Transfer,6
Michael Teason,NA,6-2,215,86,NA,NA,NA,NA,LB,2025,tcu,Transfer,12
Dylan Kinney,NA,6-3,310,86,NA,NA,NA,NA,IOL,2025,tcu,Transfer,12
Will Halkyard,NA,6-3,223,80,NA,NA,NA,NA,LS,2025,tcu,Transfer,1
Elijah Jackson,NA,6-1,193,88,NA,NA,NA,NA,CB,2025,tcu,Transfer,3
Kevorian Barnes,NA,5-9,210,85,NA,NA,NA,NA,RB,2025,tcu,Transfer,6
Ka'Morreun Pimpton,NA,6-6,242,88,NA,NA,NA,NA,TE,2025,tcu,Transfer,3
Jordan Dwyer,NA,6-0,195,92,NA,NA,NA,NA,WR,2025,tcu,Transfer,1
Kylin Jackson,NA,6-3,200,86,NA,NA,NA,NA,S,2025,tcu,Transfer,12
Rasheed Jackson,NA,6-7,320,85,NA,NA,NA,NA,OT,2025,tcu,Transfer,6
Joseph Manjack IV,NA,6-3,205,86,NA,NA,NA,NA,WR,2025,tcu,Transfer,12
Ansel Din-Mbuh,NA,6-3,291,85,NA,NA,NA,NA,DL,2025,tcu,Transfer,6
Jesse Ford,"Martin (Arlington, TX)",6-4,235,91,199,30,29,TX,DL,2026,tcu,Commit,2
Jason Bradford,"Temple (Temple, TX)",6-2.5,195,91,219,19,33,TX,CB,2026,tcu,Commit,2
Vincent Johnson Jr.,"Sulphur Springs (Sulphur Springs, TX)",6-5,310,89,NA,32,53,TX,IOL,2026,tcu,Commit,1
Amante Martin,"Memorial (Port Arthur, TX)",5-11.5,185,88,NA,28,64,TX,RB,2026,tcu,Commit,4
Ayson Theus,"Duncanville (Duncanville, TX)",5-8,165,88,NA,80,66,TX,WR,2026,tcu,Commit,4
Carter Buck,"Lake Travis (Austin, TX)",6-5,240,88,NA,46,74,TX,Edge,2026,tcu,Commit,4
Devan Robison,"Pasadena Memorial (Pasadena, TX)",6-2.5,330,88,NA,43,87,TX,IOL,2026,tcu,Commit,4
Jack Daulton,"The Woodlands (The Woodlands, TX)",6-1.5,180,87,NA,40,92,TX,QB,2026,tcu,Commit,6
James Scott,"Oak Ridge (Conroe, TX)",6-4.5,215,87,NA,107,98,TX,WR,2026,tcu,Commit,6
Duncan McGhee,"Texas High (Texarkana, TX)",6-3.5,250,87,NA,88,101,TX,DL,2026,tcu,Commit,6
G'Ivori Graham,"Harlan (San Antonio, TX)",5-9,185,87,NA,46,119,TX,RB,2026,tcu,Commit,6
Rhett Gray,"Weatherford (Weatherford, TX)",6-7,290,87,NA,66,124,TX,OT,2026,tcu,Commit,6
Bradley Brown,"Plano (Plano, TX)",6-0,175,87,NA,67,137,TX,S,2026,tcu,Commit,6
Jordan Burnett,"Ridge Point (Missouri City, TX)",6-4.5,345,86,NA,77,146,TX,OT,2026,tcu,Commit,3
Brock King,"Memorial (Port Arthur, TX)",5-9,178,86,NA,115,178,TX,CB,2026,tcu,Commit,3
Noriel Dominguez,"Randle (Richmond, TX)",6-2,225,86,NA,126,185,TX,LB,2026,tcu,Commit,3
Maddox Flynt,"Westlake (Austin, TX)",6-1,275,85,NA,161,216,TX,DL,2026,tcu,Commit,2
Braden Bach,"Argyle (Argyle, TX)",6-4.5,225,85,NA,92,231,TX,TE,2026,tcu,Commit,2
Will Terry,"Iowa Colony (Iowa Colony, TX)",6-5,220,80,NA,2,273,TX,LS,2026,tcu,Commit,1
Derrick Willies,"Trinity Valley C.C. (Athens, TX)",6-4,205,91,11,4,3,TX,WR,2016,texas-tech,Commit,1
T.J. Vasher,"Rider (Wichita Falls, TX)",6-5,180,88,NA,76,65,TX,WR,2016,texas-tech,Commit,1
Desmon Smith,"Permian (Odessa, TX)",6-2,191,87,NA,53,80,TX,CB,2016,texas-tech,Commit,3
Jordyn Brooks,"Stratford (Houston, TX)",6-0,223,87,NA,43,82,TX,OLB,2016,texas-tech,Commit,3
Da'Leon Ward,"Skyline (Dallas, TX)",5-11,180,87,NA,38,86,TX,RB,2016,texas-tech,Commit,3
Damarcus Fields,"Taylor (Taylor, TX)",6-0,180,86,NA,70,105,TX,CB,2016,texas-tech,Commit,4
Kevin Moore,"Acadiana (Lafayette, LA)",5-11.5,188,86,NA,59,44,LA,S,2016,texas-tech,Commit,4
Jett Duffey,"Lake Ridge (Mansfield, TX)",6-0,171,86,NA,20,116,TX,DUAL,2016,texas-tech,Commit,4
Zach Adams,"Riverbend (Fredericksburg, VA)",6-7,310,86,NA,75,28,VA,OT,2016,texas-tech,Commit,4
Nick McCann,"Arkansas (Texarkana, AR)",6-2,290,85,NA,61,11,AR,DT,2016,texas-tech,Commit,3
De'Quan Bowman,"Hutchinson C.C. (Hutchinson, KS)",5-11,180,85,94,14,20,KS,WR,2016,texas-tech,Commit,3
Houston Miller,"Keller (Keller, TX)",6-3,237,84,NA,69,146,TX,WDE,2016,texas-tech,Commit,6
Johnathan Picone,"Mandeville (Mandeville, LA)",6-1,212,84,NA,84,56,LA,OLB,2016,texas-tech,Commit,6
Brayden Stringer,"Cy Ranch (Cypress, TX)",6-2,200,84,NA,54,154,TX,ILB,2016,texas-tech,Commit,6
Noah Jones,"Southmoore (Moore, OK)",6-5,255,84,NA,56,15,OK,SDE,2016,texas-tech,Commit,6
Antoine Wesley,"Steele (Cibolo, TX)",6-4,180,84,NA,178,156,TX,WR,2016,texas-tech,Commit,6
Mych Thomas,"Butler C.C. (El Dorado, KS)",6-1,324,84,127,15,30,KS,DT,2016,texas-tech,Commit,6
Clarence Henderson,"Skyline (Dallas, TX)",6-1,234,83,NA,67,165,TX,OG,2016,texas-tech,Commit,3
Gio Pancotti,"Episcopal (Bellaire, TX)",6-6,277,83,NA,74,170,TX,OG,2016,texas-tech,Commit,3
Ivory Jackson,"Amarillo (Amarillo, TX)",6-3,275,83,NA,83,176,TX,DT,2016,texas-tech,Commit,3
Douglas Coleman,"Zachary (Zachary, LA)",6-1,175,82,NA,214,73,LA,WR,2016,texas-tech,Commit,1
Joseph Wallace,"Skyline (Dallas, TX)",6-0,333,80,NA,107,230,TX,DT,2016,texas-tech,Commit,1
Travis Bruffy,"Ridge Point (Missouri City, TX)",6-7,270,79,NA,170,273,TX,OT,2016,texas-tech,Commit,2
Bailey Smith,"Lovejoy (Lucas, TX)",6-5,300,79,NA,173,279,TX,OT,2016,texas-tech,Commit,2
Jack Reichel,"American River C.C. (Sacramento, CA)",6-5,292,78,NA,16,77,CA,OG,2016,texas-tech,Commit,1
Bryson Denley,"Steele (Cibolo, TX)",5-8,165,85,NA,18,122,TX,APB,2016,texas-tech,Commit,3
Jack Anderson,"Frisco (Frisco, TX)",6-5,300,95,90,4,11,TX,OC,2017,texas-tech,Commit,1
Xavier Martin,"Steele (Cibolo, TX)",6-0,180,90,NA,8,37,TX,DUAL,2017,texas-tech,Commit,1
Will Farrar,"Fort Bend Travis (Richmond, TX)",6-5,290,87,NA,29,61,TX,OT,2017,texas-tech,Commit,4
Dawson Deaton,"Frisco (Frisco, TX)",6-4.5,297,87,NA,5,65,TX,OC,2017,texas-tech,Commit,4
Quincy Addison,"Angleton (Angleton, TX)",6-2,175,87,NA,52,84,TX,S,2017,texas-tech,Commit,4
Dakota Allen,"East Mississippi C.C. (Scooba, MS)",6-2,235,87,48,4,17,MS,ILB,2017,texas-tech,Commit,4
Jaylon Lane,"Independence C.C. (Independence, KS)",6-1,185,86,58,5,8,KS,CB,2017,texas-tech,Commit,1
Riko Jeffers,"Sachse (Sachse, TX)",6-1,236,85,NA,38,124,TX,ILB,2017,texas-tech,Commit,1
Casey Verhulst,"Plano East (Plano, TX)",6-6,280,84,NA,105,146,TX,OT,2017,texas-tech,Commit,1
Nelson Mbanasor,"Hendrickson (Pflugerville, TX)",6-3,250,83,NA,62,169,TX,SDE,2017,texas-tech,Commit,4
John Davis,"Trinity (Euless, TX)",6-0.5,170,83,NA,151,176,TX,CB,2017,texas-tech,Commit,4
Octavious Morgan,"Butler C.C. (El Dorado, KS)",6-0,200,83,115,13,14,KS,CB,2017,texas-tech,Commit,4
Tony Jones,"Butler C.C. (El Dorado, KS)",6-2,220,83,128,7,16,KS,OLB,2017,texas-tech,Commit,4
Vaughnte Dorsey,"Mississippi Gulf Coast C.C. (Perkinston, MS)",5-11,205,82,139,13,44,MS,S,2017,texas-tech,Commit,2
Desmond Nisby,"Diablo Valley College (Pleasant Hill, CA)",6-2,240,82,145,4,33,CA,RB,2017,texas-tech,Commit,2
McLane Carter,"Tyler J.C.  (Tyler, TX)",6-3,220,81,153,7,13,TX,PRO,2017,texas-tech,Commit,1
Adrian Frye,"Aldine Eisenhower (Houston, TX)",6-0,170,80,NA,190,257,TX,CB,2017,texas-tech,Commit,1
Jacob Hines,"Long Beach City College (Long Beach, CA)",6-4,325,79,201,8,50,CA,OG,2017,texas-tech,Commit,1
Dominic Panazzolo,"Snow College (Ephraim, UT)",6-5,205,77,NA,2,2,UT,P,2017,texas-tech,Commit,1
Erik Ezukanma,"Timber Creek (Keller, TX)",6-2,183,91,NA,42,34,TX,WR,2018,texas-tech,Commit,1
Myller Royals,"Cooper (Abilene, TX)",6-4,180,86,NA,109,101,TX,WR,2018,texas-tech,Commit,3
Sterling Galban,"Burnet (Burnet, TX)",5-10,180,86,NA,111,110,TX,WR,2018,texas-tech,Commit,3
KeSean Carter,"The Woodlands (The Woodlands, TX)",5-10,150,86,NA,112,111,TX,WR,2018,texas-tech,Commit,3
Demarcus Marshall,"Grand Prairie (Grand Prairie, TX)",6-3,333,84,NA,48,141,TX,OT,2018,texas-tech,Commit,3
Alan Bowman,"Grapevine (Grapevine, TX)",6-3,208,84,NA,41,146,TX,PRO,2018,texas-tech,Commit,3
Ta'Zhawn Henry,"Lamar (Houston, TX)",5-8,175,84,NA,26,150,TX,APB,2018,texas-tech,Commit,3
Clayton Franks,"Mansfield Legacy (Mansfield, TX)",6-4,290,83,NA,55,179,TX,OT,2018,texas-tech,Commit,2
Xavier Benson,"Pleasant Grove (Texarkana, TX)",6-3,200,83,NA,108,192,TX,OLB,2018,texas-tech,Commit,2
Weston Wright,"New Braunfels (New Braunfels, TX)",6-6,290,82,NA,141,209,TX,OT,2018,texas-tech,Commit,1
Hakeem White,"Midway (Waco, TX)",6-3,281,81,NA,74,218,TX,OG,2018,texas-tech,Commit,5
Corey Fulcher,"Lake Highlands (Dallas, TX)",6-2,180,81,NA,265,221,TX,WR,2018,texas-tech,Commit,5
SaRodorick Thompson,"Ranchview (Carrollton, TX)",6-0.5,192,81,NA,113,223,TX,RB,2018,texas-tech,Commit,5
Jaylon Hutchings,"Forney (Forney, TX)",6-1,270,81,NA,123,230,TX,DT,2018,texas-tech,Commit,5
Patrick Curley,"Wagoner (Wagoner, OK)",6-2,215,81,NA,132,24,OK,OLB,2018,texas-tech,Commit,5
Caden Leggett,"Georgetown (Georgetown, TX)",6-2,180,80,NA,297,271,TX,WR,2018,texas-tech,Commit,1
John Scott,"Hitchcock (Hitchcock, TX)",6-3,255,79,NA,104,317,TX,DT,2018,texas-tech,Commit,2
Troy Bradshaw,"Mineral Wells (Mineral Wells, TX)",6-6.5,272,79,NA,179,319,TX,OT,2018,texas-tech,Commit,2
Adrien Cross,"Hutchinson C.C. (Hutchinson, KS)",5-10,185,77,NA,24,67,KS,S,2018,texas-tech,Commit,1
Landon Peterson,"Permian (Odessa, TX)",6-6,265,87,NA,47,67,TX,OT,2019,texas-tech,Commit,1
Gilbert Ibeneme,"Pearland (Pearland, TX)",6-3,255,86,NA,55,100,TX,SDE,2019,texas-tech,Commit,2
Trevor Roberson,"Wellington (Wellington, TX)",6-11,355,86,NA,74,121,TX,OT,2019,texas-tech,Commit,2
Alex Hogan,"Lamar (Houston, TX)",5-11,165,85,NA,95,135,TX,CB,2019,texas-tech,Commit,1
Simon Gonzalez,"Magnolia West (Magnolia, TX)",6-3,222,84,NA,55,156,TX,TE,2019,texas-tech,Commit,4
Maverick McIvor,"Central (San Angelo, TX)",6-2.5,195,84,NA,30,164,TX,DUAL,2019,texas-tech,Commit,4
Quinton Williams,"Clear Lake (Houston, TX)",6-5,220,84,NA,83,175,TX,ATH,2019,texas-tech,Commit,4
Dequan Watts,"Maynard Jackson  (Atlanta, GA)",6-2,165,84,NA,124,130,GA,ATH,2019,texas-tech,Commit,4
Austin McNamara,"Highland (Gilbert, AZ)",6-4,165,82,NA,1,37,AZ,P,2019,texas-tech,Commit,4
Bryce Robinson,"Sachse (Sachse, TX)",6-0,232,82,NA,78,224,TX,ILB,2019,texas-tech,Commit,4
Trey Cleveland,"Arlington (Arlington, TX)",6-3,175,82,NA,229,233,TX,WR,2019,texas-tech,Commit,4
Kosi Eldridge,"Kilgore College (Kilgore, TX)",6-1,210,82,222,14,17,TX,OLB,2019,texas-tech,Commit,4
Cole Thomas,"Bishop Blanchet (Seattle, WA)",6-7,290,81,NA,161,33,WA,OT,2019,texas-tech,Commit,2
Tyrique Matthews,"Aldine Eisenhower (Houston, TX)",5-10,200,81,NA,89,256,TX,ILB,2019,texas-tech,Commit,2
Dadrion Taylor-Demerson,"Carl Albert (Oklahoma City, OK)",5-11,170,80,NA,139,28,OK,RB,2019,texas-tech,Commit,2
Cameron Cantrell,"Whitehouse (Whitehouse, TX)",6-1,180,80,NA,284,287,TX,WR,2019,texas-tech,Commit,2
Tony Bradford,"North Shore (Houston, TX)",6-0,239,79,NA,127,324,TX,WDE,2019,texas-tech,Commit,1
Jonathan Garibay,"Riverside C.C. (Riverside, CA)",6-0,200,75,NA,4,150,CA,K,2019,texas-tech,Commit,1
Travis Koontz,"Ventura College (Ventura, CA)",6-5,250,88,NA,NA,NA,CA,TE,2019,texas-tech,Commit,1
Alante Brown,"Simeon (Chicago, IL)",5-10,181,92,215,27,4,IL,WR,2019,texas-tech,Commit,1
Loic Fouonji,"Lee (Midland, TX)",6-4,194,95,104,16,15,TX,WR,2020,texas-tech,Commit,1
Philip Blidi,"Portales (Portales, NM)",6-4,255,89,NA,14,1,NM,SDE,2020,texas-tech,Commit,2
Ja'Lynn Polk,"Lufkin (Lufkin, TX)",6-2,185,89,NA,76,55,TX,WR,2020,texas-tech,Commit,2
Myles Price,"The Colony (The Colony, TX)",5-8,161,87,NA,42,87,TX,WR,2020,texas-tech,Commit,2
Tahj Brooks,"Manor (Manor, TX)",5-9,212,87,NA,43,100,TX,RB,2020,texas-tech,Commit,2
LB Moore,"Tascosa (Amarillo, TX)",6-4,230,86,NA,42,114,TX,OLB,2020,texas-tech,Commit,7
John Holcomb,"Wellington (Wellington, TX)",6-4,215,86,NA,38,119,TX,TE,2020,texas-tech,Commit,7
Nathaneal Floyd,"A&M Consolidated (College Station, TX)",6-0,176,86,NA,74,120,TX,CB,2020,texas-tech,Commit,7
JJ Sparkman,"Pine Tree (Longview, TX)",6-3.5,204,86,NA,138,121,TX,WR,2020,texas-tech,Commit,7
Larry Moore,"Fort Bend Marshall (Missouri City, TX)",6-5,275,86,NA,72,123,TX,OT,2020,texas-tech,Commit,7
Caleb Rogers,"Lake Ridge (Mansfield, TX)",6-4,268,86,NA,73,125,TX,OT,2020,texas-tech,Commit,7
Derrick Lewis,"Samuel Clemens (Schertz, TX)",6-1,210,86,NA,38,126,TX,ILB,2020,texas-tech,Commit,7
Ryan Frank,"Magnolia West (Magnolia, TX)",6-2,185,85,NA,86,138,TX,CB,2020,texas-tech,Commit,4
Jonathan Davis,"South Oak Cliff (Dallas, TX)",6-1,170,85,NA,89,150,TX,S,2020,texas-tech,Commit,4
Donovan Smith,"Frenship (Wolfforth, TX)",6-4,192,85,NA,82,155,TX,ATH,2020,texas-tech,Commit,4
Kobee Minor,"Lake Dallas (Lake Dallas, TX)",6-0,175,84,NA,110,186,TX,S,2020,texas-tech,Commit,2
Krishon Merriweather,"Garden City C.C.  (Garden City, KS)",6-0,230,84,127,5,33,KS,ILB,2020,texas-tech,Commit,2
Devin Drew,"Iowa Western C.C. (Council Bluffs, IA)",6-4,272,83,140,16,13,IA,DT,2020,texas-tech,Commit,2
Ethan Carde,"Coffeyville C.C. (Coffeyville, KS)",6-8,325,83,156,18,42,KS,OT,2020,texas-tech,Commit,2
Jason Lloyd,"College of San Mateo (San Mateo, CA)",6-4,245,82,192,12,41,CA,TE,2020,texas-tech,Commit,1
Cam Watts,"Northeastern Oklahoma A&M (Miami, OK)",6-0,175,81,231,31,1,OK,CB,2020,texas-tech,Commit,1
Josh Burger,NA,6-4,290,85,NA,NA,NA,NA,OT,2020,texas-tech,Transfer,4
Brandon Randle,NA,6-2,235,88,NA,NA,NA,NA,OLB,2020,texas-tech,Transfer,1
Behren Morton,"Eastland (Eastland, TX)",6-2,185,94,104,11,16,TX,DUAL,2021,texas-tech,Commit,1
Jed Castles,"Rider (Wichita Falls, TX)",6-6,215,89,NA,15,64,TX,TE,2021,texas-tech,Commit,1
Jerand Bradley,"DeSoto (DeSoto, TX)",6-5,200,88,NA,82,77,TX,WR,2021,texas-tech,Commit,2
Mason Tharp,"Klein (Spring, TX)",6-7,225,88,NA,27,82,TX,TE,2021,texas-tech,Commit,2
Jacoby Jackson,"Mansfield Summit (Arlington, TX)",6-6,320,87,NA,55,92,TX,OT,2021,texas-tech,Commit,3
Cam'Ron Valdez,"Rockdale (Rockdale, TX)",5-10,190,87,NA,46,110,TX,RB,2021,texas-tech,Commit,3
E'maurion Banks,"Rider (Wichita Falls, TX)",6-4,260,87,NA,92,116,TX,DL,2021,texas-tech,Commit,3
Jack Tucker,"Argyle (Argyle, TX)",6-6,270,86,NA,73,124,TX,OT,2021,texas-tech,Commit,3
Charles Esters,"Cedar Hill (Cedar Hill, TX)",6-3,230,85,NA,127,161,TX,DL,2021,texas-tech,Commit,2
Matt Keeler,"Coffeyville C.C. (Coffeyville, KS)",6-6,295,85,39,4,12,KS,OT,2021,texas-tech,Commit,2
Isaac Smith,"Wagoner (Wagoner, OK)",6-5,235,83,NA,83,24,OK,Edge,2021,texas-tech,Commit,2
Imari Jones,"Coronado (Lubbock, TX)",6-2,170,81,NA,188,327,TX,CB,2021,texas-tech,Commit,4
Tyler Shough,NA,6-4.5,187,86,NA,NA,NA,NA,PRO,2021,texas-tech,Transfer,3
